
dlga_award_fief_to_vassal:award_fief_to_vassal_defer|영주의 임명은 백성들의 조언을 들을 때까지 보류할 걸세.
dlga_award_fief_to_vassal_defer:close_window|{폐하/여왕폐하}의 뜻대로. 후에 이 문제를 결정하실 수 있습니다.
dlga_award_fief_to_vassal_2:close_window|{폐하/여왕폐하}의 뜻대로. {reg6?제:{reg7?당신:{s11}}}이(가) {s1}의 새로운 {reg3?레이디:영주}가 될 것입니다.
dlga_event_triggered:center_captured_rebellion|{s1}는 아무도 소유하고 있지 않습니다. 누구에게 맡겨야 하겠습니까?
dlga_center_captured_rebellion:center_captured_rebellion_2|{s11}. {s1}
dlga_center_captured_rebellion:center_captured_rebellion_2.1|부탁드립니다, {s65}. 제가 {s1}를 소유하고 싶군요. (영지: {s0})
dlga_center_captured_rebellion:center_captured_rebellion_2.2|{s66}, 당신이 {s1}을 다스리시오. (영지: {s0})
dlga_center_captured_rebellion_2:close_window|흠, 알겠소. {playername}. 나는 당신의 의견을 높이 평가하오. {reg6?I:{reg7?당신:{s11}}}이(가) 새로운 {s1}의 {reg3?레이디:영주}가 될 것이오.
dlga_start:fighter_talk|안녕하시오. 우리는 전투 능력을 기르기 위해 여기서 약간의 대련을 하고 있소. 당신도 훈련받은 사람이로군. 우리와 함께 하시겠소? 몇 가지 기술을 보여드릴 수 있다오. 그리고 전술에 대해 궁금하다면, 질문만 하시오, 바로 최선을 다해 알려드리리다.
dlga_start:fighter_talk.1|무엇을 연습하고 싶소?
dlga_fighter_pretalk:fighter_talk|어떤 훈련을 해보고 싶은 지 말해주겠소?
dlga_fighter_talk:fighter_talk_train_attack|공격 연습을 해보고 싶습니다.
dlga_fighter_talk:fighter_talk_train_parry|제 무기로 공격을 막는 연습을 해보고 싶습니다.
dlga_fighter_talk:fighter_talk_train_combat|가서 실전연습을 해보고 싶습니다!
dlga_fighter_talk:close_window|[떠난다]
dlga_fighter_talk_train_attack:fighter_talk_train_attack_2|좋아. 공격하는 방법은 4가지가 있네. 머리 위로 상단 공격, 오른쪽 공격, 왼쪽 공격 그리고 찌르기. 이제, 내가 어느 방향으로 공격할 지를 말해주겠네, 그럼 자네가 맞는 방향의 공격을 해보게. ^^(마우스 왼쪽 클릭을 하면서, 특정 방향으로 마우스를 움직여보시오. 예를 들어, 상단 공격을 하려면, 마우스를 위쪽으로 이동시키며 왼쪽 클릭을 하면 됩니다. 스크린의 아이콘이 당신이 맞는 공격을 수행했는지 도움을 줄 것입니다.),
dlga_fighter_talk_train_attack_2:close_window|그럼 시작하십시오. 전 준비가 되었습니다.
dlga_fighter_talk_train_attack_2:fighter_pretalk|사실은 다른 것을 해보고 싶습니다.
dlga_fighter_talk_train_parry:fighter_talk_train_parry_2|방패 없이, 무기로 방어할 때는 오직 한 방향에서만 오는 공격만 막을 수 있소. 예를 들어 막아 올렸다면, 당신은 머리 위에서 베는 공격을 막을 수 있을테지만, 측면 베기나 찌르기는 막을 수 없소. ^^(당신이 공격을 막기 위해서는 오른쪽 버튼을 누르고 있어야 합니다.)
dlga_fighter_talk_train_parry_2:fighter_talk_train_parry_3|난 이제 다른 타입의 공격을 할 것이오, 당신은 공격받기 전에 맞는 방향으로 방어하시오. 당신이 가능한한 맞게 방어해보시오. ^^(이 연습은 세팅에서 디폴트로 지정된 막는 방향 설정을 자동으로 두면 쉽습니다. 만약 설정을 키보드나 마우스로 설정하시게 되면 수동으로 방향을 지정해야 합니다. 이런 설정은 더 까다롭지만, 게임의 흥미를 높여줄 수 있습니다. 이 연습은 수동 설정을 연습하는데 유용할 것입니다.)
dlga_fighter_talk_train_parry_3:close_window|그럼 시작하십시오. 전 준비가 되었습니다.
dlga_fighter_talk_train_parry_3:fighter_pretalk|사실은 다른 것을 해보고 싶습니다.
dlga_fighter_talk_train_combat:fighter_talk_train_combat_2|스파링은 근접전을 위한 최고의 연습 방법이라오. 우리는 지금부터 치명적이지 않은 무기로 서로와 겨룰 것이오, 한 명이 땅에 쓰러질 때까지. 물론 당신은 상처를 입을 수도 있소, 하지만 진짜 무기로 베이는 것보다 나을 것이오.
dlga_fighter_talk_train_combat_2:close_window|지금 당장 시작하죠. 난 준비되었습니다.
dlga_fighter_talk_train_combat_2:fighter_pretalk|사실은 다른 것을 해보고 싶습니다.
dlga_start:fighter_parry_try_again|좋군. 당신을 내 공격을 성공적으로 막았소. 당신은 이 연습을 반복할 것이고 매 시간마다 더 빨리 하게 될 것이오. 이 기술이 충분히 습득되기 전까지 말이오. 다시 한번 하길 원하시오?
dlga_start:fighter_parry_try_again.1|글쎄... 영 시원치 않군, 그렇지 않소? (기억하십시오, 당신이 반드시 오른쪽 마우스 버튼을 누르고 있어야 효과적으로 방어가 됩니다.) 다시 하길 원하시오?
dlga_fighter_parry_try_again:fighter_talk_train_parry|네. 다시 한번 합시다.
dlga_fighter_parry_try_again:fighter_talk_leave_parry|아뇨, 지금은 되었습니다.
dlga_start:fighter_parry_warn|이보시오! 당신은 방어 연습 중이잖소, 친구! 당신은 내 공격을 막아야 할테니, 다신 날 공격하지 마시오.
dlga_fighter_parry_warn:fighter_talk_train_parry|미안합니다. 다시 한번 하죠.
dlga_fighter_parry_warn:fighter_talk_leave_parry|미안합니다. 이 연습은 그만 해야겠습니다.
dlga_fighter_talk_leave_parry:close_window|알겠소. 마음대로 하시오.
dlga_start:fighter_combat_try_again|글쎄...영 시원치 않군, 그렇지 않소? 그렇다고 너무 기분 나빠하지 말고 다시는 실수하지 마시오. 다시 한번 하길 원하시오?
dlga_fighter_combat_try_again:fighter_talk_train_combat|예, 한판 더 합시다.
dlga_fighter_combat_try_again:fighter_talk_leave_combat|아니요, 이 정도면 충분합니다.
dlga_fighter_talk_leave_combat:close_window|알겠소, 마음 바뀌면 다시 말하시오.
dlga_start:fighter_combat_try_again.1|어이, 좋은 스파링이었소. 당신이 날 이겼군, 하지만 다음부턴 좀 조심하시오. 다시 한번 하길 원하시오?
dlga_start:fighter_talk.2|아주 좋소. 당신은 당신이 원하는 방향으로 공격하는 법을 배웠을 것이오. 이것을 다시 할 수도 있고 다른 것을 연습할 수도 있소.
dlga_start:archer_challenge_2|나쁘지 않군. 나쁘지 않소! 당신은 궁술의 기본을 익혔을 것이오. 이제, 같은 것을 쇠뇌로 연습해보시오. 저기있는 쇠뇌와 쇠뇌화살을 들고 저 3개의 타겟을 맞춰보시오. 쇠뇌는 활에 비하면 훨씬 쏘기 쉽지만, 조금 재장전 시간이 필요할 것이오.
dlga_start:archer_challenge_2.1|좋소. 쇠뇌를 그리 어렵지 않게 사용하는군. 다음으로 당신은 투척 무기를 배울 것이오. 투창을 들고 저기 있는 3개의 목표물을 맞춰보시오.
dlga_start:ranged_end|좋소, 이 연습으로 당신은 모든 3가지 원거리 무기의 기본을 습득하였소. 훈련은 휴식과 병행해야 하오. 매일 훈련을 쉬지 마시오, 열심히 가르쳐 준대로 한다면 당신은 칼라디아 최고의 궁술 수준에 도달할 것이오.
dlga_ranged_end:close_window|이제, 이미 그 과정을 거치지 않았다면, 당신은 근접전 교관이나 마술 교관에게 이야길 해보시오. 그들도 당신에게 중요한 스킬을 가르쳐 줄 것이오.
dlga_start:archer_talk|좋은 하루되시길, 젊은 친구. 나는 궁술 훈련을 원하는 이들에게 내 시간을 할애하고 있다오. 만약 당신이 지도를 원한다면, 나에게 알려주세요. 그럼 내가 활과 쇠뇌, 투창에 대해 지도해드리리다.
dlga_archer_talk:archer_challenge|예, 원거리 무기를 어떻게 쓰는지 보여주십시오.
dlga_archer_talk:close_window|아니요, 아직 아닙니다.
dlga_archer_challenge:archer_challenge_2|좋소, 첫번째 훈련은 궁술 훈련소에서 이루어질 것이오. 활은 익히기에 어려운 무기지만 충분히 익힌다면, 당신은 빠르고 강하게 목표를 맞출 수 있소. 활과 화살을 잡고 저기 있는 목표물을 맞추시오.
dlga_archer_challenge_2:close_window|좋아요, 준비되었습니다!
dlga_archer_challenge_2:close_window.1|잠깐만요, 다른 걸 해보고 싶습니다.
dlga_start:horseman_melee_challenge_2|말 타기를 즐기길 바라오. 이제 우린 좀 더 어려운 것을 배울 것이오. 저기 보이는 창을 잡고 목표물 주변을 돌면서 적어도 한 번 이상 목표물을 공격해보시오.
dlga_start:horseman_melee_challenge_2.1|멋지군! 당신은 말 위에서 적을 공격하는 법을 배웠소. 그건 초보자들에게 쉬운 일이 아니오. 당신은 이제 활과 화살로 목표를 공격하는 법을 배우게 될 것이오. 당신의 성공을 고려해서 각 목표물을 화살로 맞춰보시오.
dlga_start:horsemanship_end|아주 잘했소. 당신은 이제 말 위에서 적을 활로 쏠 수 있을 것이오. 매일 연습한다면 당신은 말타기의 전문가가 될 것이오.
dlga_horsemanship_end:close_window|이제, 만약 하지 않았다면 근접전 교관이나 궁술 교관에게 가보시오. 당신은 자신을 지키기 위해 배울 수 있는 것을 모두 배워야 할 것이오.
dlga_start:horseman_talk|좋은 날이군! 난 여기에 승마 연습을 하러 왔는데, 내 늙어빠진 뼈가 심하게 쑤셔서 오늘은 그냥 쉬기로 했소. 만약 승마를 배우고 싶다면, 여기서 내 말을 타시오. 당신의 연습은 아마 그 말에게도 좋을 것 같소.
dlga_horseman_talk:horseman_challenge|네, 승마 연습을 하고 싶습니다.
dlga_horseman_talk:close_window|음. 아무래도 나중에 해야겠습니다.
dlga_horseman_challenge:horseman_melee_challenge_2|좋소. 이제, 당신에게 승마와 말 위에서 무기 쓰는 법을 알려드리겠소. 첫 번째는 간단하오. 그냥 말을 타고 코스를 돌기만 하면 되오. 빠르게든 느리게든 당신이 원하는 데로 달리시오. 충분하다고 생각하시면 나에게 와서 좀 더 어려운 연습을 할 수 있소.
dlga_horseman_melee_challenge_2:close_window|알겠습니다. 전 준비되었습니다.
dlga_horseman_melee_challenge_2:close_window.1|잠시만요. 다른 걸 먼저 하고 싶습니다.
dlga_tutorial_troop_default:close_window|이보시오, 난 여기서 연습 중이잖소. 원거리 무기를 지도받고 싶다면 궁술 교관에게 가서 말을 걸어보시오.
dlga_start:lord_prison_break_confirm_3|계획에 변화가 있나요?
dlga_start:lord_prison_break|무슨 일이오?
dlga_start:drunk_response|뭘 쳐다 보는거요?
dlga_start:drunk_response.1|당신, 왜 날 쳐다보는거요?
dlga_player_duel_response:close_window|이런 쓰레기 같은 놈.
dlga_player_duel_response:close_window.1|내가 죽는 것보다 그가 죽는게 낫지.
dlga_drunk_response:drunk_fight_start|잘은 모르겠지만... 확실히, 어떤 종류의 짐승이긴 한데...
dlga_drunk_response:drunk_fight_start.1|미안하오. 내가 사과하리다.
dlga_drunk_fight_start:close_window|그 추접스러운 얼굴에서 웃음을 사라지게 해주지!
dlga_drunk_response:drunk_player_high_renown|당신 내가 누군지는 아시오?
dlga_drunk_player_high_renown:drunk_fight_start|내가 무슨 상관인데?
dlga_drunk_player_high_renown:drunk_player_high_renown|흠..... 사실은 예..예 그렇죠 당신을 알 것 같네요 헤헤, {경/부인}. 은혜를 베풀어 저를 용서해주세요 -- 그만 마시고 지금 당장 여기서 사라지겠습니다.
dlga_drunk_player_high_renown:drunk_fight_start.1|니가 싸움을 원한다면, 해줄 수 밖에 없겠군!
dlga_drunk_player_high_renown:close_window|충분히 생각해 봤는데, 이제 여기서 사라지시지.
dlga_start:fistfight_response|당신은 몇 가지 곤란한 점을 가지고 있고, 그것을 나누고 싶어하는 {친구/부인}같군요. 나에게 사업상의 제안이 있습니다.
dlga_fistfight_response:fistfight_response_2|어때?
dlga_fistfight_response_2:fistfight_response_2a|좋아요. 당신이 관심있어 하는것 같아 기쁘군요. 여기 계획이에요... 조금 복잡하긴하지만 잘 듣고 있군요. 
