qst_deliver_message|{s13}{.e} mesaj ilet.
qst_deliver_message_text|{s9}, {s13} şahsına bir mesaj götürmeni istedi. {s13}, sen bu görevi aldığında {s4} civarındaydı.
qst_deliver_message_to_enemy_lord|{s13}{.e} mesaj ilet.
qst_deliver_message_to_enemy_lord_text|{s9} senden {s13} of {s15} şahsına bir mesaj götürmeni istedi. {s13}, sen bu görevi aldığında{s4} civarındaydı.
qst_raise_troops|{reg1} {s14} yetiştir
qst_raise_troops_text|{s9} senden kendisi için {reg1} tane {s14} yetiştirmeni istedi.
qst_escort_lady|{s13}'{.e} {s14}{.e} kadar refakatlik yap.
qst_deal_with_bandits_at_lords_village|{s15} köyü{.nü} yağmacı haydutlardan kurtar
qst_deal_with_bandits_at_lords_village_text|{s13}, sahibi olduğu {s15} köyüne sığınan banditlerden kurtulmanı ve sonrasına kendisine haber vermeni istedi.
qst_collect_taxes|{s3}{.den} vergi topla.
qst_collect_taxes_text|{s9}, senden {s3} vergilerini toplamanı istedi. Topladığın paranın beşte birini sana vereceğini söyledi. 
qst_hunt_down_fugitive|{s4}'{.i} avla.
qst_hunt_down_fugitive_text|{s9}, {s4} isimli kaçağı avlamanı istedi. Kaçağın şu sıralar {s3} civarında olduğu sanılıyor.
qst_kill_local_merchant|{s3}{.de}ki yerli tüccarı öldür.
qst_kill_local_merchant_text|{s9}, {s3}{.de}ki yerli tüccarı öldürmeni istedi.
qst_bring_back_runaway_serfs|Kaçak köleleri geri getir.
qst_bring_back_runaway_serfs_text|{s9} senden üç kaçak köle grubunu {s2}'{.ye} geri getirmeni istedi. Bu üç grubun {s3} yönünde kaçıyor olabileceğini söyledi. 
qst_follow_spy|Casusu buluşma yerine kadar izle
qst_follow_spy_text|{s11}, senden {s12}'{.den} ayrılacak olan casusu takip etmeni istedi. Casus tarafından farkedilmemek için dikkatli olmalısın. Yoksa senden şüphelenecektir ve kendini ele vermemek için işini yarım bırakacaktır. Casus yardakçısıyla buluştuğu zaman ikisini de kıskıvrak yakalayıp {s11}'{.e} getirmelisin.
qst_capture_enemy_hero|{s13}{.den} bir Lord esir al.
qst_lend_companion|{s9}'{.e} yardımcın {s3}'{.i} ödünç ver.
qst_lend_companion_text|{s9} senden {s3} adlı yoldaşını kendisine bir haftalığına ödünç vermeni istedi.
qst_collect_debt|{s3}'{.nin} {s9}'{.e} olan borcunu topla.
qst_collect_debt_text|{s9} senden {s3} halkının kendisine olan {reg4} peninglik borcunu toplamanı istedi. 
qst_incriminate_loyal_commander|Sadık {s13} komutanı {s16}'{.e} iftira at.
qst_meet_spy_in_enemy_town|{s13}'{.de} casusla buluş.
qst_capture_prisoners|{reg1} {s3} esir getir.
qst_capture_prisoners_text|{s9} senden kendisine {reg1} tane {s3} esir getirmeni istedi. 
qst_lend_surgeon|{s1} cerrahını ({s3}) kendisine ödünç vermeni istedi.
qst_lend_surgeon_text|Tecrübeli cerrahın {s3}'{.i}, {s1}'{.e} ödünç ver.
qst_follow_army|{s9}'{.nin} ordusunu takip et.
qst_report_to_army|Mareşale ({s13}) rapor ver.
qst_deliver_cattle_to_army|{s13} için {reg3} baş sığır götür.
qst_join_siege_with_army|{s14} kuşatmasına katıl
qst_screen_army|{s13} ordusunun ilerlemesini görüntüle
qst_scout_waypoints|{s13}, {s14} ve {s15}'{.i} gözle.
qst_rescue_lord_by_replace|{s13} kişisini {s14} kişisinden kurtar.
qst_deliver_message_to_prisoner_lord|{s14} bölgesindeki {s13}'{.e} mesaj ilet.
qst_duel_for_lady|{s13}'{.i} düelloya davet et.
qst_duel_courtship_rival|{s13}'{.i} düelloya davet et (isteğe bağlı)
qst_duel_avenge_insult|{s13}'{.i} düelloya davet et
qst_move_cattle_herd|Sığır Sürüsünü {s13}{.e} sür.
qst_move_cattle_herd_text|{s10} topraklarının sahibi, {s13}'{.e} bir sığır sürüsü sürmeni istedi.
qst_escort_merchant_caravan|Kervana {s8}{.e} kadar refakat et
qst_escort_merchant_caravan_text|Kervana {s8}{.e} kadar refakat et.
qst_deliver_wine|{s8}{.e} {reg5} adet {s6} götür.
qst_deliver_wine_text|{s9} of {s3} senden {s4} tavernasına 7 gün içerisinde {reg5} tane {s6} götürmeni istedi.
qst_troublesome_bandits|Belalı haydutları yok et
qst_troublesome_bandits_text|{s9} of {s4} senden şehir civarındaki belalı haydutları yok etmeni istedi. 
qst_kidnapped_girl|Kızın fidyesini götür
