menu_start_game_0|Viking İstilası'na Hoşgeldin.
menu_start_phase_2|{s1}
mno_continue|Devam...
mno_continue_cheat|Eğitimi geç.
mno_go_back_dot|Geri dön.
menu_start_game_3|Senaryo seç:
mno_go_back|Geri dön.
menu_tutorial|Yerel sakinlerin silah talimi yaptığı bir alana yaklaşıyorsun. Burada savaş becerilerini geliştirebilirsin.
menu_reports|Karakter Şanı: {reg5}^Onur Derecesi: {reg6}^Grup Morali: {reg8}^Grup Büyüklüğü Sınırı: {reg7}^
mno_resume_travelling|Yolculuğa devam et.
menu_start_phase_2x|Geri dön
menu_start_phase_22|{s1}
mno_town_4|Devam...
menu_custom_battle_scene|(NO TRANS)
menu_custom_battle_end|Savaş bitti. {s1} Grubun {reg5} düşman öldürdü ve savaş sırasında {reg6} asker kaybetti. Kişisel olarak {reg7} adam öldürdün.
menu_start_game_2|Viking İstilası'na Hoşgeldin.
menu_start_game_1|Viking İstilası'na Hoşgeldin.
menu_start_game_11|Çıkış?
menu_start_game_4|Bazı değişiklikler yaptın. Oyun başladıktan sonra bunları değiştiremeyeceksin. Bunları kaydetmek ve devam etmek istiyor musun?
menu_past_life_explanation|{u}
mno_view_next|{s5}
menu_morale_report|{s1}
menu_courtship_relations|{s1}
menu_lord_relations|{s1}
menu_companion_report|{s7}{s1}
menu_character_report|{s9}
menu_party_size_report|{s1}
menu_faction_relations_report|{s1}
menu_camp|Kamp kurdun. Ne yapmak istiyorsun?
mno_camp_action|Bir işe giriş.
mno_camp_wait_here|Burada bir süre bekle.
menu_camp_action_rest|Kamp yapmak adamlarının dinlenmelerini ve zorlu yolculukların rehavetini üzerlerinden atmalarını sağlar. Buna ek olarak yemekten tasarruf etmenizi ve yemek stoklarınızı büyütmenizi sağlar. Bu avantajı dolayısıyla özellikle düşman topraklarında yapılan kamp, etrafta size yemek verecek yerleşim bulamayacağınız için büyük bir kurtarıacı niteliğindedir. 
menu_build_refuge_new|Adamların sığınağı inşa etmek için emrini bekliyor. Şimdiye kadar yeterli materyal toplanmış durumda. Toplanamamış, eksik olanlar ise çevre köylerden satın alınabilir.^^Toplam Eder: 1000 pening.^Gerekli Süre: 6 saat.
mno_refuge_here|Emret.
menu_camp_cheat|Hile seç:
mno_camp_cheat_find_item|Bir eşya bul...
mno_update_danmork4|Test: Şöhret, para ve asker ekle."para ve asker ekle.
menu_storyline_cheat|Hile seç:
mno_hide_lords|Elçi Görvinden Sonra: Snotingaham'da lordlar spawnla.
mno_douar_1s|Douar-an-Enez'e erişim (danimarka tarafı). Boar Grove'dan önce.
mno_douar_2s|Douar-an-Enez'e erişim (wessex tarafı). Boar Grove'dan önce.
mno_douar_2sbeda|Douar-an-Enez'e erişim (Partinde Beda olmalı - gidip yaşlı kaptanla konuş)
mno_update_danmork21|Test: ulf testigo.
mno_douar_back|Final kısmı: Douar-an-Enez'den dönüş (sığır görevinden önce).
mno_oath_mission|Krallığa katılma görevini tekrar sahnelemek için İttifak görevine geri dön.
mno_mission_test_1|Test cenaze görevi.
mno_mission_test_2|Test svenattack thefleet.
mno_mission_test_4|İlk gemi görevi.
mno_mission_test_5|douaranenez çıkartması (wessex tarafı)
mno_mission_test_6|douaranenez çıkartması (dan tarafı)
mno_mission_test_7|Holmgang (Reginhard)
mno_mission_test_8|Holmgang (Egil)
menu_phaiak_cheats|Yalnızca test için:
mno_vc_menu|vc menüsü kapalı: {reg1}
mno_beaufort|beaufort: {reg1}
mno_crew|A. Ekibinin oranlarını seç. Şu anda: {reg1} %%
mno_testdrive|Test sürüşü
mno_mission_test_3|D-day (100 gemi)
menu_camp_action|Bir eylem seç:
mno_formation|Formasyon seçenekleri.
mno_global_options|Genel seçenekler.
mno_camp_cheat|HİLE MENÜSÜ!
mno_storyline_cheat|Senaryo Hileleri!
mno_camp_action_1testing|Grup testi.
mno_jump_to_scene|debug: senaryo menüsü testi
mno_toggle_cheat_on|Değiştir: hile menüsü açık.
mno_toggle_cheat_off|Değiştir: hile menüsü kapalı.
mno_camp_action_4|Kamp menüsüne dön.
menu_camp_recruit_prisoners|Sana katılmayı kabul ederlerse esirlerine özgürlük vaad ediyorsun. {s18}
mno_camp_recruit_prisoners_accept|Kabul et.
mno_camp_recruit_prisoners_reject|Geri çevir.
menu_camp_no_prisoners|Sana katılacak mahkumun yok.
menu_camp_action_read_book|Okumak üzere bir kitap seç:
mno_action_read_book_1|{s1}.
mno_action_read_book_2|{s1}.
mno_action_read_book_3|{s1}.
mno_action_read_book_4|{s1}.
mno_action_read_book_5|{s1}.
mno_action_read_book_6|{s1}.
mno_action_read_book_7|{s1}.
menu_camp_action_read_book_start|{s1}
menu_retirement_verify|{reg0}. gündesin. Şu anki şansın {reg1}. Emekli olmak istediğine emin misin?
mno_retire_yes|Evet
mno_retire_no|Hayır
menu_end_game|Karar verildi, maceracı hayatını bir yana bırakıp yerleşmeye azmettin. Silahlarını ve zırhını satıyorsun, tüm paranı topluyorsun ve ve günbatımına doğru sürüyorsun atını...
mno_end_game_bye|Hoşçakal
menu_cattle_herd|Bir sığır sürüsüne rastladın.
mno_cattle_drive_away|Sığırları uzaklaştır.
mno_cattle_stop|Sürüyü durdur.
mno_cattle_kill|Hayvanların bir kısmını kes.
mno_leave|Ayrıl.
menu_cattle_herd_kill|Kaç hayvan kesmek istiyorsun?
mno_cattle_kill_1|Bir.
mno_cattle_kill_2|İki.
mno_cattle_kill_3|Üç.
mno_cattle_kill_4|Dört.
mno_cattle_kill_5|Beş.
mno_cattle_kill_20|Yirmi.
menu_arena_duel_fight|Düello ciddi bir iştir, özellikle de ölümüneyse. Düello alanına iki kişi girer  ama sadece bir tanesi çıkar...^^Hem zihin hem de vücut strese ve tehlikeye tepki gösterirler. Hava sıcak olsa da olmasa da görülen türden  soğuk teri koltuk altlarında hissedersin. Bu kavganın teridir ve varlığı işaret eder ki... hazırsın.
menu_simple_encounter|{s2} ile karşılaştın. {reg10} askerin onların {reg11} askerine karşı savaşa hazır.^^{s7}
mno_encounter_attack|{s7} düşman.
mno_encounter_deploy|Savaş mevzilenmesine başla.
mno_encounter_order_attack|Askerlerine sensiz saldırmalarını emret.
mno_tactical_nuevo|Komutan Seçenekleri
mno_encounter_leave|Ayrıl.
mno_encounter_retreat|Geri çekil ve bazı askerleri kaçışı korumak üzere önde bırak.
mno_encounter_surrender|Teslim ol.
